MAG,time,reg,genes,total_genes,rel_genes,taxonomy,phylum,family,timef,maxtime,response_type
12C16O_168h_50_unf_bin.10,24,none,35,46,0.7608695652173914,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,24,NA,mid
12C16O_168h_50_unf_bin.10,3,down,23,66,0.3484848484848485,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,3,NA,mid
12C16O_168h_50_unf_bin.10,3,none,43,66,0.6515151515151515,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,3,NA,mid
12C16O_168h_50_unf_bin.10,48,down,12,52,0.23076923076923078,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,48,NA,mid
12C16O_168h_50_unf_bin.10,48,none,40,52,0.7692307692307693,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,48,NA,mid
12C16O_168h_50_unf_bin.10,72,down,17,54,0.3148148148148148,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,72,NA,mid
12C16O_168h_50_unf_bin.10,72,none,37,54,0.6851851851851852,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,p__Actinobacteriota,f__Rubrobacteraceae,72,NA,mid
12C16O_168h_50_unf_bin.22,0,none,274,274,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,0,168,late
12C16O_168h_50_unf_bin.22,168,down,1,211,0.004739336492890996,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,168,168,late
12C16O_168h_50_unf_bin.22,168,none,121,211,0.5734597156398105,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,168,168,late
12C16O_168h_50_unf_bin.22,168,up,89,211,0.4218009478672986,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,168,168,late
12C16O_168h_50_unf_bin.22,24,none,99,111,0.8918918918918919,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,24,168,late
12C16O_168h_50_unf_bin.22,24,up,12,111,0.10810810810810811,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,24,168,late
12C16O_168h_50_unf_bin.22,3,down,3,206,0.014563106796116505,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,3,168,late
12C16O_168h_50_unf_bin.22,3,none,197,206,0.9563106796116505,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,3,168,late
12C16O_168h_50_unf_bin.22,3,up,6,206,0.02912621359223301,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,3,168,late
12C16O_168h_50_unf_bin.22,48,none,98,131,0.7480916030534351,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,48,168,late
12C16O_168h_50_unf_bin.22,48,up,33,131,0.25190839694656486,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,48,168,late
12C16O_168h_50_unf_bin.22,72,none,83,134,0.6194029850746269,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,72,168,late
12C16O_168h_50_unf_bin.22,72,up,51,134,0.3805970149253731,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,p__Proteobacteria,f__SG8,72,168,late
12C16O_168h_50_unf_bin.47,0,none,74,74,1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,0,48,mid
12C16O_168h_50_unf_bin.47,168,down,1,78,0.01282051282051282,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,168,48,mid
12C16O_168h_50_unf_bin.47,168,none,70,78,0.8974358974358975,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,168,48,mid
12C16O_168h_50_unf_bin.47,168,up,7,78,0.08974358974358974,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,168,48,mid
12C16O_168h_50_unf_bin.47,24,none,44,50,0.88,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,24,48,mid
12C16O_168h_50_unf_bin.47,24,up,6,50,0.12,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,24,48,mid
12C16O_168h_50_unf_bin.47,3,down,15,78,0.19230769230769232,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,3,48,mid
12C16O_168h_50_unf_bin.47,3,none,60,78,0.7692307692307693,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,3,48,mid
12C16O_168h_50_unf_bin.47,3,up,3,78,0.038461538461538464,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,3,48,mid
12C16O_168h_50_unf_bin.47,48,none,47,57,0.8245614035087719,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,48,48,mid
12C16O_168h_50_unf_bin.47,48,up,10,57,0.17543859649122806,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,48,48,mid
12C16O_168h_50_unf_bin.47,72,down,1,58,0.017241379310344827,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,72,48,mid
12C16O_168h_50_unf_bin.47,72,none,49,58,0.8448275862068966,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,72,48,mid
12C16O_168h_50_unf_bin.47,72,up,8,58,0.13793103448275862,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,72,48,mid
12C16O_168h_50_unf_bin.52,0,none,77,77,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,0,168,late
12C16O_168h_50_unf_bin.52,168,down,1,47,0.02127659574468085,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,168,168,late
12C16O_168h_50_unf_bin.52,168,none,30,47,0.6382978723404256,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,168,168,late
12C16O_168h_50_unf_bin.52,168,up,16,47,0.3404255319148936,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,168,168,late
12C16O_168h_50_unf_bin.52,24,down,1,19,0.05263157894736842,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,24,168,late
12C16O_168h_50_unf_bin.52,24,none,14,19,0.7368421052631579,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,24,168,late
12C16O_168h_50_unf_bin.52,24,up,4,19,0.21052631578947367,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,24,168,late
12C16O_168h_50_unf_bin.52,3,down,2,46,0.043478260869565216,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,3,168,late
12C16O_168h_50_unf_bin.52,3,none,32,46,0.6956521739130435,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,3,168,late
12C16O_168h_50_unf_bin.52,3,up,12,46,0.2608695652173913,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,3,168,late
12C16O_168h_50_unf_bin.52,48,none,22,28,0.7857142857142857,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,48,168,late
12C16O_168h_50_unf_bin.52,48,up,6,28,0.21428571428571427,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,48,168,late
12C16O_168h_50_unf_bin.52,72,none,15,22,0.6818181818181818,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,72,168,late
12C16O_168h_50_unf_bin.52,72,up,7,22,0.3181818181818182,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,p__Proteobacteria,f__Steroidobacteraceae,72,168,late
12C16O_168h_50_unf_bin.57,0,none,65,65,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,0,72,late
12C16O_168h_50_unf_bin.57,168,none,32,63,0.5079365079365079,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,168,72,late
12C16O_168h_50_unf_bin.57,168,up,31,63,0.49206349206349204,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,168,72,late
12C16O_168h_50_unf_bin.57,24,down,1,45,0.022222222222222223,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,72,late
12C16O_168h_50_unf_bin.57,24,none,26,45,0.5777777777777777,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,72,late
12C16O_168h_50_unf_bin.57,24,up,18,45,0.4,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,72,late
12C16O_168h_50_unf_bin.57,3,down,3,62,0.04838709677419355,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,3,72,late
12C16O_168h_50_unf_bin.57,3,none,57,62,0.9193548387096774,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,3,72,late
12C16O_168h_50_unf_bin.57,3,up,2,62,0.03225806451612903,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,3,72,late
12C16O_168h_50_unf_bin.57,48,none,24,50,0.48,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,48,72,late
12C16O_168h_50_unf_bin.57,48,up,26,50,0.52,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,48,72,late
12C16O_168h_50_unf_bin.57,72,none,20,50,0.4,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,72,72,late
12C16O_168h_50_unf_bin.57,72,up,30,50,0.6,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,72,72,late
12C16O_24h_100_P08_coass_bin.11,0,none,22,22,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,0,72,late
12C16O_24h_100_P08_coass_bin.11,168,none,17,28,0.6071428571428571,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,168,72,late
12C16O_24h_100_P08_coass_bin.11,168,up,11,28,0.39285714285714285,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,168,72,late
12C16O_24h_100_P08_coass_bin.11,24,none,15,21,0.7142857142857143,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,24,72,late
12C16O_24h_100_P08_coass_bin.11,24,up,6,21,0.2857142857142857,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,24,72,late
12C16O_24h_100_P08_coass_bin.11,3,none,25,28,0.8928571428571429,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,3,72,late
12C16O_24h_100_P08_coass_bin.11,3,up,3,28,0.10714285714285714,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,3,72,late
12C16O_24h_100_P08_coass_bin.11,48,none,19,26,0.7307692307692307,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,48,72,late
12C16O_24h_100_P08_coass_bin.11,48,up,7,26,0.2692307692307692,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,48,72,late
12C16O_24h_100_P08_coass_bin.11,72,none,15,26,0.5769230769230769,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,72,72,late
12C16O_24h_100_P08_coass_bin.11,72,up,11,26,0.4230769230769231,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,72,72,late
12C16O_24h_100_P08_coass_bin.12,0,none,241,241,1,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,0,72,late
12C16O_24h_100_P08_coass_bin.12,168,down,9,207,0.043478260869565216,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,168,72,late
12C16O_24h_100_P08_coass_bin.12,168,none,138,207,0.6666666666666666,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,168,72,late
12C16O_24h_100_P08_coass_bin.12,168,up,60,207,0.2898550724637681,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,168,72,late
12C16O_24h_100_P08_coass_bin.12,24,down,4,123,0.032520325203252036,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,24,72,late
12C16O_24h_100_P08_coass_bin.12,24,none,83,123,0.6747967479674797,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,24,72,late
12C16O_24h_100_P08_coass_bin.12,24,up,36,123,0.2926829268292683,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,24,72,late
12C16O_24h_100_P08_coass_bin.12,3,down,16,198,0.08080808080808081,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,3,72,late
12C16O_24h_100_P08_coass_bin.12,3,none,182,198,0.9191919191919192,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,3,72,late
12C16O_24h_100_P08_coass_bin.12,48,down,7,139,0.050359712230215826,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,48,72,late
12C16O_24h_100_P08_coass_bin.12,48,none,79,139,0.5683453237410072,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,48,72,late
12C16O_24h_100_P08_coass_bin.12,48,up,53,139,0.381294964028777,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,48,72,late
12C16O_24h_100_P08_coass_bin.12,72,down,9,136,0.0661764705882353,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,72,72,late
12C16O_24h_100_P08_coass_bin.12,72,none,71,136,0.5220588235294118,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,72,72,late
12C16O_24h_100_P08_coass_bin.12,72,up,56,136,0.4117647058823529,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,p__Chloroflexota,f__CSP1,72,72,late
12C16O_24h_100_P08_coass_bin.20,0,none,44,44,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,0,24,mid
12C16O_24h_100_P08_coass_bin.20,168,down,4,34,0.11764705882352941,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_24h_100_P08_coass_bin.20,168,none,21,34,0.6176470588235294,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_24h_100_P08_coass_bin.20,168,up,9,34,0.2647058823529412,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_24h_100_P08_coass_bin.20,24,none,9,18,0.5,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_24h_100_P08_coass_bin.20,24,up,9,18,0.5,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_24h_100_P08_coass_bin.20,3,none,27,34,0.7941176470588235,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_24h_100_P08_coass_bin.20,3,up,7,34,0.20588235294117646,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_24h_100_P08_coass_bin.20,48,down,1,23,0.043478260869565216,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_24h_100_P08_coass_bin.20,48,none,13,23,0.5652173913043478,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_24h_100_P08_coass_bin.20,48,up,9,23,0.391304347826087,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_24h_100_P08_coass_bin.20,72,down,1,22,0.045454545454545456,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_24h_100_P08_coass_bin.20,72,none,14,22,0.6363636363636364,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_24h_100_P08_coass_bin.20,72,up,7,22,0.3181818181818182,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_24h_100_P08_coass_bin.7,0,none,58,58,1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinibacter;s__,p__Actinobacteriota,f__Dermatophilaceae,0,3,early
